,image_path,seg_path
2300,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004071.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004071.png
2301,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004072.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004072.png
2302,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004074.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004074.png
2303,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004104.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004104.png
2304,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004109.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004109.png
2305,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004119.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004119.png
2306,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004120.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004120.png
2307,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004144.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004144.png
2308,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004149.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004149.png
2309,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004154.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004154.png
2310,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004165.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004165.png
2311,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004171.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004171.png
2312,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004180.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004180.png
2313,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004186.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004186.png
2314,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004208.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004208.png
2315,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004210.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004210.png
2316,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004219.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004219.png
2317,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004222.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004222.png
2318,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004226.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004226.png
2319,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004258.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004258.png
2320,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004283.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004283.png
2321,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004288.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004288.png
2322,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004289.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004289.png
2323,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004306.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004306.png
2324,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004314.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004314.png
2325,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004320.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004320.png
2326,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004322.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004322.png
2327,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004337.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004337.png
2328,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004348.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004348.png
2329,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004355.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004355.png
2330,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004361.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004361.png
2331,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004363.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004363.png
2332,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004365.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004365.png
2333,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004369.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004369.png
2334,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004370.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004370.png
2335,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004382.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004382.png
2336,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004419.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004419.png
2337,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004429.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004429.png
2338,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004432.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004432.png
2339,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004450.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004450.png
2340,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004472.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004472.png
2341,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004478.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004478.png
2342,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004479.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004479.png
2343,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004481.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004481.png
2344,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004493.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004493.png
2345,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004499.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004499.png
2346,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004519.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004519.png
2347,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004520.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004520.png
2348,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004529.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004529.png
2349,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004540.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004540.png
2350,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004543.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004543.png
2351,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004550.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004550.png
2352,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004551.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004551.png
2353,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004556.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004556.png
2354,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004559.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004559.png
2355,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004560.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004560.png
2356,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004577.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004577.png
2357,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004598.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004598.png
2358,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004616.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004616.png
2359,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004620.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004620.png
2360,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004625.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004625.png
2361,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004628.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004628.png
2362,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004635.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004635.png
2363,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004662.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004662.png
2364,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004669.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004669.png
2365,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004683.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004683.png
2366,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004694.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004694.png
2367,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004697.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004697.png
2368,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004704.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004704.png
2369,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004721.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004721.png
2370,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004757.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004757.png
2371,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004760.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004760.png
2372,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004763.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004763.png
2373,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004766.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004766.png
2374,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004772.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004772.png
2375,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004773.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004773.png
2376,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004783.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004783.png
2377,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004789.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004789.png
2378,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004795.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004795.png
2379,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004805.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004805.png
2380,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004808.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004808.png
2381,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004815.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004815.png
2382,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004825.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004825.png
2383,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004828.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004828.png
2384,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004856.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004856.png
2385,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004857.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004857.png
2386,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004861.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004861.png
2387,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004900.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004900.png
2388,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004916.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004916.png
2389,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004933.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004933.png
2390,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004938.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004938.png
2391,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004941.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004941.png
2392,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004946.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004946.png
2393,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004948.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004948.png
2394,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004951.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004951.png
2395,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004960.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004960.png
2396,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004963.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004963.png
2397,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004980.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004980.png
2398,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_004994.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_004994.png
2399,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005013.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005013.png
2400,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005016.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005016.png
2401,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005021.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005021.png
2402,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005028.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005028.png
2403,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005046.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005046.png
2404,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005055.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005055.png
2405,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005063.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005063.png
2406,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005064.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005064.png
2407,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005098.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005098.png
2408,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005106.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005106.png
2409,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005108.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005108.png
2410,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005111.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005111.png
2411,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005118.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005118.png
2412,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005119.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005119.png
2413,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005128.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005128.png
2414,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005129.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005129.png
2415,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005159.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005159.png
2416,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005160.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005160.png
2417,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005166.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005166.png
2418,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005174.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005174.png
2419,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005180.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005180.png
2420,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005187.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005187.png
2421,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005198.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005198.png
2422,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005202.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005202.png
2423,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005206.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005206.png
2424,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005217.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005217.png
2425,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005223.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005223.png
2426,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005232.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005232.png
2427,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005245.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005245.png
2428,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\JPEGImages\2010_005252.jpg,C:\Users\neetm\Desktop\DL\pascal\VOCdevkit\VOC2012\SegmentationClass\2010_005252.png
